Q_W,mdot_kgs,Tin_C,w_mm,k_WmK,Tout_C,Tmax_C,region
494.1467498998834,0.030162258660075388,17.70695508665094,2.015232159711108,291.72916983497134,21.403477963891113,63.84198341135318,combined_thermal_extreme
384.262350448204,0.04481324804998674,29.862753844349143,1.4422290074219057,287.033848471131,31.742169093766478,55.82240283372591,central_interpolation
147.02667375989938,0.08713941093954038,25.291706259566492,1.2171812339431354,265.42927818626595,25.70224794738702,32.034514540766835,sparse_high_flow
283.6195759625475,0.047650595984862,34.524457350874776,1.8790243943990794,375.7698088908311,35.90255716359187,52.89626545844271,central_interpolation
261.7293713342764,0.07216786577941205,32.14523200279717,1.020213288862517,265.28200856628746,32.791197657567615,45.07283301130634,central_interpolation
201.53368627266272,0.07407041349599336,17.212862111653536,2.0920185719618187,245.65169462251703,17.857249085584563,28.150009079221537,central_interpolation
309.1899420769212,0.03048170849101836,17.845707427638118,2.0296806496039665,281.5660511346674,20.221129310221286,46.18399048958307,central_interpolation
327.60688527865346,0.06184556441548737,16.47923378822037,2.4304100086442926,207.14243900527046,17.568757186099187,37.97255705900915,central_interpolation
266.85370670966546,0.08392305199237998,25.48145358832312,2.2243949535641274,280.0963640242153,26.185540362564478,38.443292741534655,central_interpolation
340.09650572316843,0.048834698718923895,16.716399883156253,1.513233491877084,249.7557421789906,18.331954697831797,39.13174567206293,central_interpolation
426.15703156729865,0.026709477607190404,30.37816465221225,1.9840166079184791,296.65602253342684,34.09724909153474,73.39934357722913,combined_thermal_extreme
210.37168837205795,0.08166806948624636,26.737619855821695,1.8190636019793573,238.66414552082568,27.491989613644986,37.901531924896894,central_interpolation
246.82801734621557,0.07917097573906642,39.47002420181449,2.0189972102755496,238.17608384801343,39.92937107266098,52.70425293748194,central_interpolation
54.76972831251406,0.05639491117416711,20.945660509265473,1.2232320933443115,207.8545437529799,20.879797851502154,24.17888423901271,central_interpolation
354.48092278871974,0.05829194658167261,26.031741663424242,1.862441409697656,243.1410487386112,27.48496513385617,47.963341752897996,central_interpolation
248.98800064509265,0.03683968947489587,17.496443325599067,2.0404439447880636,297.518997794521,19.125456027624754,38.01688911701055,central_interpolation
206.0452471129162,0.07512539759931215,33.79796255631846,2.9705918464724985,353.1056692605859,34.51379890727039,43.62855145783956,central_interpolation
85.9825258816939,0.05491180241870396,18.718855448659063,2.2335186111888,295.9737031877263,19.012072873164545,24.50343282360084,central_interpolation
390.2935812908395,0.02563430109398106,17.175197841196105,1.2507694781399106,251.10306611130326,20.67473876263328,55.0690990801439,combined_thermal_extreme
201.09026931551284,0.06652994225628686,37.16119698236057,1.8316840575368545,233.5994298285553,37.88216188714839,48.335505605559575,central_interpolation
311.0874613150268,0.08338126499757048,32.13241913536336,1.8238518532837564,216.91644936953438,32.95746373249055,48.34855537777595,central_interpolation
107.13561481081767,0.07573648089178227,17.24855871329951,2.1712025308926495,215.024659617136,17.819151581086402,24.222139083872417,central_interpolation
417.79273329944493,0.04096348283326401,28.056584265311024,2.703299004668932,256.98804519175394,30.444441020613844,62.72004847784445,central_interpolation
118.25397389685033,0.02685948035080046,30.85635263807142,2.2181600419124923,219.4040254425192,31.900140348094865,43.83909364516604,central_interpolation
441.95373981654063,0.08733545393984528,30.960474660261013,1.7142184412712407,252.5416564228593,32.54067799987092,52.55277645125942,sparse_high_flow
378.56094416332553,0.0825349516674212,19.038793840422787,1.4897738969608136,254.72912982552867,20.105297515508624,36.85077341772541,central_interpolation
399.06289963428867,0.057042165141910774,16.309509965524256,1.7260053662247583,262.8067917873156,18.06420161260019,40.8833404859793,central_interpolation
131.1463833776628,0.06396599693530672,24.537135655159624,1.5339435706923468,243.46824525456043,25.12386982329269,31.871860706648917,central_interpolation
229.69883972687168,0.05264380382478093,19.302813586446604,2.0488441857753896,250.8527216616329,20.45487082003597,34.34003263234389,central_interpolation
330.5618009952824,0.049945218127221795,29.859504691546185,2.0082311247002322,221.2857354473164,31.484028470008344,53.401264592515965,central_interpolation
385.9748931826316,0.031025251463508124,22.579721992677698,2.0326699291979162,246.67138147626966,25.58076879812049,58.768755484312855,combined_thermal_extreme
194.98765585176923,0.02959543259674905,24.548771246954058,2.6169990317814658,238.57273501848616,26.137743375410945,44.75236015050789,central_interpolation
247.7599537199067,0.03816212524059981,37.60338547559231,1.5466793143840254,264.9517994188969,39.06794188143871,56.090625110302696,central_interpolation
333.7065270237986,0.07620836702361229,27.060443589149074,1.005742622189626,244.13395511468374,28.15534640557987,43.56008514847285,central_interpolation
329.65951106969425,0.03268743494634784,18.94238902967803,2.0876070343825037,275.1407485882198,21.65595630146192,48.168353278704814,central_interpolation
349.4822497349775,0.03778201507062678,29.42844529444241,1.8558274409798996,243.33928887163228,31.819785569030525,57.85948975575552,central_interpolation
267.99968563038385,0.05806268573729907,16.51233747914274,2.103815758227096,226.21940556765628,17.660575837969287,34.04916889384208,central_interpolation
90.01527452782652,0.037053266738931286,38.92990060442135,1.899270510987332,229.63198470627262,39.63862573521605,46.05635697555748,central_interpolation
395.7697837608503,0.014168104594790568,29.546198294948496,2.1957577490765257,209.0756702582473,36.088983712152434,96.33773661967614,combined_thermal_extreme
381.0814962902933,0.05898892322697162,18.86175331600343,2.1293263982704893,253.5926929540819,20.365968720779932,42.624529256384456,central_interpolation
355.27226920051237,0.046689876072786775,15.299511216064436,1.02507041935695,279.77927955102894,17.259460505304126,37.5962072059997,central_interpolation
478.2453314756767,0.06294803500794956,22.107336459360898,1.817086532322989,250.94016783737223,24.14538106473291,50.146850121397065,sparse_high_heat
128.18199290864666,0.0809689364457466,18.247281861109407,2.8195845676587337,244.40105197046242,18.50984134280896,25.185146240989415,central_interpolation
334.4271396536769,0.017631773384566736,19.64124082879035,1.8736496801336155,222.6508319630061,24.099830209217014,65.96633866756193,low_flow_boundary
58.85108617759451,0.08104632056822303,33.54594299180515,1.7716597648677421,282.71359989677075,34.046618393160195,36.43834631642901,central_interpolation
424.55342239303445,0.08035686794764388,27.818099026080553,1.7929813958899352,210.11029306405615,29.09468574185809,50.76501053302352,central_interpolation
194.25784023604788,0.010580164196233135,18.749725126864114,1.7993703083242403,240.93004526822446,23.409414209661087,57.17933913139385,low_flow_boundary
487.476986632088,0.06327101279028337,26.829012264608288,2.283626448358442,282.0953628145556,28.700601404769333,56.22775140926254,sparse_high_heat
389.4959413466766,0.06256923942032949,20.435338885281105,2.064431272057698,256.74359472615834,21.959375046676463,43.94938382957412,central_interpolation
200.94593221740647,0.011070778138949551,35.74426836760939,2.1660285324424846,208.24956433547555,40.03457027618722,76.04836586856696,low_flow_boundary
172.06817688937224,0.06700121972672224,15.696091143103525,2.1274979662179323,228.93545503112165,16.450980145824865,26.025333491083693,central_interpolation
282.8434818035794,0.02453837863755789,30.561766471066072,1.868607564500917,259.00264975686537,33.5190345889125,60.786503481787726,central_interpolation
272.2284354586294,0.08385983248712092,31.42618680656783,1.4031790217247262,218.68323169251138,32.046433740901115,45.082584404863326,central_interpolation
206.49604144148492,0.060393036972331525,16.427208734101132,1.8340991726444644,234.4355226941038,17.191159786094747,29.038663072534696,central_interpolation
280.1788441193985,0.07273234788235255,18.65222398991622,2.1711236815659145,244.4345738079321,19.709741451270393,33.85103015068892,central_interpolation
407.7833738591842,0.047268755860865874,23.1665165059591,2.3998923708572724,235.09505507384696,25.207980413595767,53.61905474207473,central_interpolation
228.87239815967314,0.024281024476695147,33.44829006374269,1.9954999092068555,226.68329324708475,35.62606863137798,58.990793033768355,central_interpolation
448.37980621805605,0.05561328357221597,36.84530717573036,1.7252183848591953,279.0996987271038,38.92279171819511,64.27273972897918,sparse_high_heat
194.28128845274898,0.05545297751690352,28.925270562654923,1.8563415898552855,240.70065527170613,29.92775274076423,41.2385641855207,central_interpolation
200.74592084186787,0.051030325163621465,31.639022753457905,1.7948301746713076,271.4631339045605,32.511341230207854,46.00600749898588,central_interpolation
100.1490750825291,0.019397570827775674,32.5976092521723,2.2056573709112106,244.63196733736459,33.862854087908744,45.58234757854846,low_flow_boundary
112.29834896211725,0.03923904353201249,36.84651908060313,2.3545092873566915,340.56157985905634,37.348932361959896,44.78936339035287,central_interpolation
311.8449930730815,0.05673532709332252,25.81185419893648,2.27988574441303,224.95401060276635,26.990596346354092,45.97835609359089,central_interpolation
179.85024098490527,0.04714252280069013,30.257624463115313,2.0531082659747755,250.69190017621875,31.187628170155993,43.45253713356155,central_interpolation
415.2486348848464,0.08460570863213795,20.596025123132062,2.010643872244498,246.20579741440392,21.77322661288718,42.23897581986982,central_interpolation
143.17575509966736,0.034394420389316685,33.15790689776739,2.208410373451512,278.46175405734454,34.00732390625379,45.38293967547709,central_interpolation
87.83862320259453,0.043638930760506484,15.441720020111633,1.7165285727748736,286.97662141387264,15.8151767819928,22.212923321948292,central_interpolation
338.2154953475987,0.042019509668247974,19.16014654695665,2.1662916496442057,275.8100807689931,20.92323054974234,45.259163272705,central_interpolation
386.99628985858527,0.05772847810286529,32.00424878952569,1.7699624273411099,257.4503711989864,33.673972832627385,55.734058987922374,central_interpolation
156.3783590033441,0.05495465618937132,22.230487002719286,2.204466859364259,253.73049644994018,22.61512824412509,32.39413093428844,central_interpolation
127.29869887939532,0.0640556493217292,18.183947694711502,2.017505731542717,263.0154427111293,18.506963656690996,25.709259548727243,central_interpolation
121.05554658819085,0.0833501115461751,38.073844087249824,1.736677641416055,230.9047266795437,38.1413627547761,44.64233897422573,central_interpolation
249.66970527269098,0.04146892838611364,37.16386282837273,2.1999470232807945,278.0662161533817,38.664997145738184,56.55210315870228,central_interpolation
229.1693652768899,0.06714460886306478,32.98135749858099,1.1209271478507299,282.11633598432945,33.52630143508367,44.50570168529624,central_interpolation
149.23573874435934,0.02507753278932657,16.5013277101361,2.761693061621145,229.04954468636475,17.927724387118214,33.70396609005393,central_interpolation
67.27871724845559,0.04003047378221834,15.6477193188988,2.178694714295977,107.6679299906288,16.295149953889567,23.267749597459687,central_interpolation
234.17043767480237,0.052714342863785346,24.884822886532916,1.9789226743147346,281.38594515925007,26.19705461278645,40.15140351215051,central_interpolation
416.94462297062023,0.02545267167431147,37.13371733338388,2.2288332226129,243.20380907342593,40.776154942615605,83.20761029344446,combined_thermal_extreme
299.58859428789367,0.06241317601487925,20.928958322550187,2.158826725859611,286.8100181883471,22.120419645673504,38.75549664591327,central_interpolation
239.53125791044656,0.06623356832930762,35.38237395517478,2.5849337620772204,184.90579653215474,36.097970719197235,51.26902747718084,central_interpolation
92.33971831632817,0.07054409803479694,33.86322500253753,1.8753410636792087,207.51879032880103,33.996955140889064,39.33672033609003,central_interpolation
146.5568811352171,0.08684427111346267,36.28464595531942,1.78020831413104,236.3080143034649,36.6707746746288,43.97289788718487,sparse_high_flow
162.7510357122626,0.06154851389365348,32.360146365443114,1.5258281442576884,255.88921289446105,33.17608435011278,42.09792184004369,central_interpolation
342.53735887226713,0.09459485514342374,29.5746801795874,1.762878613486037,236.62983530795796,30.529678998418674,46.02624118654433,sparse_high_flow
385.3418799537169,0.02609894104791344,25.876225764226092,2.0174063600441405,169.52255922750945,29.29610602193583,69.23150151786808,combined_thermal_extreme
394.8780089891627,0.08746612075083635,23.986968039661086,1.863541154500868,227.92392061496307,25.171232351170023,44.174180188568734,sparse_high_flow
426.59749265591347,0.06476474322469225,32.32943356341596,1.2440955995069083,230.3092054233411,33.566426876071596,56.41981659104188,central_interpolation
425.7552562874837,0.0862199838739039,31.852937944769202,2.056751731581688,338.0746035495905,32.919645219517385,51.332458266046,central_interpolation
414.5221682837529,0.02449560406728766,31.084897138779382,2.178760470307321,205.34774941075375,35.0039097936021,79.9208154293292,combined_thermal_extreme
77.47196874235328,0.058627760300062115,36.21293896332504,2.166307689698767,270.48013471191393,36.54036343056847,40.39922397472669,central_interpolation
102.70602749238549,0.07081355143160115,25.16838979500441,2.404899146373569,234.78791754154264,25.484447324809256,31.546562859956445,central_interpolation
166.45844637708257,0.07558681416487437,32.14711327867321,1.8757416427474203,292.9973080878966,32.6519832506704,40.297544845840754,central_interpolation
261.48358217965654,0.05784790877702633,33.32766529839891,1.9794508290290442,267.2275833726774,34.38129271296486,49.55558302674783,central_interpolation
87.09404242984583,0.06255470675159862,19.496554855890786,1.7056007439320149,209.69934595741088,19.832521293154304,25.911325835771805,central_interpolation
373.5173363593195,0.06739367155229686,15.893911893627546,2.148114573881819,213.33650278677763,17.298945067750115,38.23646643109444,central_interpolation
285.9092384970707,0.07761487373068612,23.60090354650732,1.8814058672853697,184.09316291053995,24.50330591031505,39.99196093100238,central_interpolation
257.45438388059335,0.031204240843777577,33.20565454428149,2.036896119962112,290.73600339027496,35.13400550128036,56.74505840888107,central_interpolation
451.1439970333182,0.08184947836531639,21.143444725383343,2.587765372510324,266.5646387095829,22.520447010503027,44.39662517805422,sparse_high_heat
146.8702189580755,0.02513909642374891,29.875215773932762,2.191639704280597,343.2114651524874,31.3948110900151,45.72622934346207,central_interpolation
111.3193495557137,0.07618058431033985,15.156147955115582,1.7720670672385828,223.04344208920278,15.421825815215444,21.02932496015703,central_interpolation
375.86443285651046,0.028334646873260927,22.55149418680505,2.226471748851773,105.76504136698361,25.71152513777627,69.14500421474906,combined_thermal_extreme
273.46715647341597,0.0357615773311101,28.079729763610715,1.7275621982640337,223.14003349042065,30.08080852150571,50.891055988096504,central_interpolation
331.1870060262598,0.023745331222011355,17.75734028903716,1.0473845506326225,268.6011294828236,20.92385591420948,50.282275204439316,central_interpolation
163.23257006308484,0.05155117244877057,34.05289688313297,2.636508049307729,273.69919253908114,35.080032740083624,45.22241081445165,central_interpolation
192.00413368626602,0.04456463128319571,18.320822013737935,1.4121878126608813,231.51904799698676,19.14919915026148,31.43723477194826,central_interpolation
204.85702389314918,0.03395755342368272,34.33311283133489,1.8496014375142675,152.27525281936528,35.722478237236295,54.915458029372274,central_interpolation
340.7057266920933,0.0519186801306461,19.59827280951321,1.8605196190199194,225.06903540865545,21.023421235418937,42.27310545637319,central_interpolation
345.4250177855223,0.09910074281740656,36.128421820711615,2.031596813662188,239.10366917099483,37.28928995241915,52.026936323932595,sparse_high_flow
497.60502481439613,0.07186264506002071,27.850910157531306,1.6780638837949764,291.86209584520077,29.429586012521384,53.80595750477818,sparse_high_heat
410.13861270232286,0.07976720928241204,16.792329006814114,2.2564620155542605,267.3824231188987,17.945510141712933,37.902972447515225,central_interpolation
96.15066657221004,0.06461173686132615,37.63918596699231,1.1999094384226054,348.08644581874,37.93907533784324,41.883867772463,central_interpolation
392.7666965270386,0.03133785448977101,16.59208604551371,2.201615722146636,265.19551829812076,19.600525577630872,54.1981949951805,combined_thermal_extreme
88.40133446105204,0.04210962006672059,27.535220879932726,2.1156449001601274,332.09493237384413,27.98746308504145,33.62738126735285,central_interpolation
151.18647776537648,0.08103905270043363,32.20355804945694,2.056593706872394,351.45280442862327,32.629301153875815,39.28351010358773,central_interpolation
373.7780400459935,0.029090273059497018,23.562958262623248,1.788637137524641,382.5890465765619,26.103070570327674,57.3783101458375,combined_thermal_extreme
118.65571767237844,0.049131917881622064,24.452759884739564,2.1896693609247695,220.91639812963527,25.038267322766426,33.35868797196474,central_interpolation
208.18973372606345,0.08287779101170932,27.522363702873346,1.7223649327958233,242.11869006563893,28.12513233587762,38.25441566569259,central_interpolation
222.0711822286283,0.0833918850125776,26.32711285171006,1.8585149979411812,262.13561971146754,27.11906231875169,37.03957718030003,central_interpolation
143.81155718137768,0.04940580015408022,29.621311828401993,1.7342353501591767,271.17986710140144,30.51304205508284,39.08277588330078,central_interpolation
321.66878951101484,0.06554600395022424,25.025446553464313,2.100457385350677,226.88987163013167,26.169657062394176,44.39545630717883,central_interpolation
375.635503396343,0.052274972696301936,30.169539557611436,1.9210226495561087,283.8397605414398,32.0085916524663,54.771955963589555,central_interpolation
384.5249909947562,0.07096801398448953,37.443439579819014,1.1439915322769263,239.15959963672103,38.572586948069066,57.17110355744705,central_interpolation
450.3603383608657,0.025489623833658905,22.443829147786253,1.9082185755821541,229.40230461034736,26.779756861593214,71.82026521698255,combined_thermal_extreme
253.05027581508904,0.03258190038204559,15.259578586951205,1.0514075431505485,222.56080499083524,17.02907999146734,36.252784461882136,central_interpolation
145.01544947861169,0.09914823829030615,17.669532217972662,1.9747766060997085,277.37542009626765,17.84123334733452,24.154294448241473,sparse_high_flow
143.63466184293063,0.03815079253391301,26.76217643097277,2.833279720478911,236.87481174694562,27.633745553080633,38.82442306895541,central_interpolation
111.67967904086098,0.06546129485395635,22.315477976823857,1.6227654885373113,248.5059125099141,22.933107706496607,28.15571624339759,central_interpolation
409.5572716338744,0.09387172990109907,34.97463011623109,2.3213176302342635,225.05378412074882,36.044051806866584,55.2927578596675,sparse_high_flow
389.6557269416343,0.07935867016205275,28.33322941478189,2.02763134764526,266.7481964052038,29.730674131428984,48.00353518362473,central_interpolation
347.3397078478423,0.07511334129027915,26.057547701766193,1.7451702597669723,275.293006679718,27.049921961457436,43.81095591957122,central_interpolation
248.00553189255635,0.05454878140433328,31.958339402030397,2.1008335914120493,119.0273797910014,33.20163526724779,52.235785673138,central_interpolation
237.657527683291,0.07219239048697604,20.49503475979327,1.8853176529491564,339.7704229895416,21.18364230423317,32.801137893473395,central_interpolation
252.62771731480547,0.040581686832810694,32.41944398100014,1.7086608816674131,207.75495486042124,33.94038267794938,52.31563260508339,central_interpolation
255.23726519323665,0.054638365939147344,15.065048478361975,1.793357334250547,312.62984446595044,16.21350711998476,30.273104852414633,central_interpolation
216.22037989686655,0.03594136926738652,28.168143945384003,2.9784704980354846,257.99083284044417,29.70451997001464,47.47335727511941,central_interpolation
100.3962235812158,0.07773582861682261,34.8635894597228,1.886240995418041,162.10768020296774,35.20973021288645,41.41110473505087,central_interpolation
461.52210086825323,0.07535325984381014,31.74202398071974,2.11662980825213,227.5614690558153,33.09430432591056,57.64273908691359,sparse_high_heat
414.2355163109739,0.08033542910976707,33.13972658313139,1.8443920853394586,379.51067990203694,34.50357486877483,52.160114676847826,central_interpolation
234.3767655417791,0.07878104981712834,23.435287272394383,2.163677701085101,233.65476223385315,24.40574763133544,35.583423458167516,central_interpolation
414.6011132762348,0.08395456450974817,32.515077604627685,1.871886308836388,254.86803210594312,33.60724878082921,52.79781142120934,central_interpolation
112.56815572411708,0.03788518259281133,26.705172881893166,2.338901587123887,221.26056409191762,27.139705962280697,35.9036052722172,central_interpolation
262.0643311552746,0.08220493032010487,28.143980025692976,2.179529828150708,366.28315823644124,28.980449709184185,40.95050214626863,central_interpolation
129.45184940696376,0.059486431055175856,16.251950960885825,1.9313336771862493,246.01271740190654,16.722139550657424,24.475747042189415,central_interpolation
146.8431118434251,0.09482462557384534,19.28297356495583,1.7280829650892822,263.33944362442423,19.633249777671665,25.66786646487829,sparse_high_flow
61.49587637615089,0.058803555445976,26.707993829662993,2.021267312635328,257.02353231279386,27.04124968615456,30.29637734269461,central_interpolation
95.49964135813083,0.0450839484689675,16.249522478749324,2.05018959171236,233.57994044988158,16.68709863289311,23.070463927934213,central_interpolation
400.6945159181674,0.04167883943853998,30.755744639988905,2.041839867034477,227.77577185279483,33.01208663079608,62.07974894522072,central_interpolation
172.9863692419919,0.03870280329258431,32.851211431090405,1.7538342969111034,281.53411139947764,33.90394511821171,46.46637810537597,central_interpolation
461.69480254385974,0.028692963335798988,34.557700177514604,2.1995593119101704,223.61671255313638,38.62213653073308,81.66257019013285,combined_thermal_extreme
227.86790548589693,0.05478358852027281,36.36683429060001,2.9175827790914086,276.1247740366813,37.36499478347868,52.52701710827817,central_interpolation
203.17260130631897,0.07942898556997491,38.579624418301236,1.7961634881098547,258.02438396228695,39.005337666108886,49.46620810386032,central_interpolation
253.44642993987105,0.06319957406428622,16.43692516212252,2.0995488203614956,277.39161424251256,17.215559479035388,31.804695411611096,central_interpolation
121.61889631536813,0.05632146486361373,25.073694588466076,2.000521237716061,221.71555986905932,25.610434370930154,33.3758026204136,central_interpolation
428.14099118373804,0.09044057442059086,32.855334188341004,2.023538334593406,147.85718016879383,33.816820170629725,58.31702461790162,sparse_high_flow
363.0027597792276,0.010968990756320377,16.494111694494677,2.57608806739662,374.29828728619384,24.165533567042772,89.43313361263962,low_flow_boundary
333.6675970198046,0.03668447289703291,15.387410301015903,1.9019262055324537,266.99857220867386,17.655604608720925,42.69436459352574,central_interpolation
229.30043110783683,0.07534496026316512,15.530139022516327,1.848453234066475,101.82772164904523,16.359842288389792,33.760127466114504,central_interpolation
108.4754992133235,0.03599812668673627,25.864492588015715,1.9197148801775752,105.48536232108496,26.52913955093055,37.56294462107801,central_interpolation
402.1546907896397,0.016440618694339583,32.24643082267909,1.6648896580650665,235.37916220245626,38.13401617260244,89.74992929001684,combined_thermal_extreme
180.58055327351082,0.07137905572425762,17.707816760292744,1.9268090644018092,333.2897815054142,18.340402305043494,27.033297684603202,central_interpolation
69.16580880907716,0.05971674964774726,17.64796789919024,2.2700206779224805,269.6884703573337,18.015022470702007,22.614847889669136,central_interpolation
180.96940638006546,0.0778643616221542,27.081620669808075,1.98995748925305,271.7225235654879,27.727555851233053,35.8524610765004,central_interpolation
353.87981416467574,0.04183617220439095,19.978781517253378,1.7649382621021208,234.4485264057283,21.608626178531928,47.853967336195645,central_interpolation
288.1860949579896,0.07904188493830039,30.517041871828567,2.1126960976257356,283.8604399755553,31.351963728329512,45.13467563111378,central_interpolation
337.1957586649088,0.06945285895475617,35.17975199875593,2.767063059246243,148.58090601351688,36.417263390436176,58.23845795085598,central_interpolation
353.5655343273594,0.07382123914899093,31.27820989025878,2.244767147926554,279.62153068844356,32.36080827153645,49.97988234082351,central_interpolation
131.07263873830755,0.06536852170022078,33.63997653555197,2.043176502684883,304.3245885801941,34.12441646279073,40.304100524350815,central_interpolation
403.3471184056414,0.07681961007036807,26.04120372339799,1.9257684466091187,214.63635155484545,27.40812666744496,48.777856148449615,central_interpolation
217.5310231170425,0.08606522835121105,32.68678521462258,2.048406601105544,229.89976578398367,33.30272559068744,43.50316670218459,central_interpolation
294.42272084354295,0.04997025983505224,18.886692659717,2.1895586373195495,250.6467753743594,20.520419744186036,39.49679741178801,central_interpolation
50.88310551442881,0.07477668807370294,16.45239267090708,2.2167424052110722,230.7723660121568,16.783998538423436,19.769364327929416,central_interpolation
429.9634506422756,0.07040852484963611,28.939003590149575,2.191306330965465,224.349670817804,30.38005697694507,53.874183711262575,central_interpolation
157.44286763128935,0.052030820439857135,16.10399070485869,1.2715716512531876,183.80967788454905,16.797158592726078,26.815814659406303,central_interpolation
73.73913825160938,0.08189778698314826,33.965230156718206,2.6991705139286033,254.2299407262066,33.75277473433153,37.37471937002446,central_interpolation
225.28523088771658,0.04834883356307347,29.695525626032644,1.5101535226846647,270.7941425234237,30.759684420109203,44.46754790012674,central_interpolation
99.35399687213098,0.059124352725402965,35.23426541493938,1.793857296820019,257.311563518993,35.432714226591266,42.300396799616315,central_interpolation
108.26496663527271,0.030174368490430578,21.670091446656258,2.4312584715518355,248.51024905964005,22.560413450411644,32.663908444705385,central_interpolation
449.57984562025365,0.03772383722617477,25.330864070534442,2.6124411615496603,172.0776237967224,28.20082273761989,67.08959633350383,sparse_high_heat
200.29472727561424,0.07646385874362692,30.76092025720878,1.9539930345269452,276.28592875821676,31.491067673964007,40.89284140961446,central_interpolation
402.60856218428563,0.04848282153821738,20.15905344104244,2.2124883838438354,222.71839077079306,22.35234492354496,49.61910692413397,central_interpolation
172.0773591875868,0.048327297633161265,26.51428742737292,1.3845679522845487,383.8946282103851,27.360959977150245,37.07721407788847,central_interpolation
327.7638991068422,0.038996804146009076,29.01367959386641,2.6895354869247505,280.7429737077763,31.363599489245317,55.93568331303445,central_interpolation
226.37053203425216,0.054471451060739626,35.799683906999626,2.156041262492534,271.707327315629,36.827328659982335,50.67184953035568,central_interpolation
302.43137268194914,0.07426646856508921,30.82494500265068,1.7350166901066295,358.05104690475014,31.601237813730695,45.12080029678229,central_interpolation
279.3834739438663,0.0798953394197456,17.51028056843032,1.7060825414844196,186.41283744924073,18.26134203454087,32.92907581327543,central_interpolation
230.83986958031682,0.027917209218783587,25.100835841895343,2.075661387085526,258.64434728510196,27.020253543090465,48.51789931750306,central_interpolation
